VCF0004,VCF0009z,VCF0101,VCF0104,VCF0105a,VCF0112,VCF0114,VCF0115,VCF0116,VCF0140,VCF0147,VCF0707
1998,0.9616,2,1,2,3,1.0,3.0,1,3,1,0
1998,1.5135,3,1,1,3,2.0,3.0,5,3,1,1
1998,1.2204,1,2,2,3,1.0,6.0,7,2,2,0
1998,1.0514,3,1,1,3,3.0,3.0,5,5,1,2
1998,1.4049,1,2,1,3,3.0,3.0,1,3,3,2
1998,0.6352,2,2,0,4,5.0,1.0,1,6,1,1
1998,1.0148,2,2,1,4,4.0,1.0,1,5,1,1
1998,0.6352,2,2,1,4,3.0,1.0,1,6,1,1
1998,0.5074,2,1,1,4,2.0,3.0,1,5,2,1
1998,0.4512,3,2,1,4,2.0,2.0,5,5,5,1
1998,1.1008,3,2,1,4,3.0,6.0,7,3,1,1
1998,0.7863,2,1,1,2,3.0,2.0,1,5,1,2
1998,1.5963,2,2,1,2,3.0,1.0,1,3,5,0
1998,0.9491,2,2,1,2,4.0,6.0,7,6,1,0
1998,0.638,2,1,1,2,4.0,1.0,1,6,3,0
1998,1.3056,2,2,1,2,3.0,6.0,7,3,1,0
1998,0.8841,2,1,1,2,4.0,3.0,1,3,1,1
1998,1.5132,3,1,1,2,2.0,5.0,5,2,1,2
1998,0.9279,2,2,1,2,3.0,2.0,5,2,1,0
1998,0.3682,2,1,1,2,3.0,2.0,1,6,3,2
1998,0.8383,3,2,1,3,1.0,3.0,5,2,5,0
1998,0.7524,2,2,2,3,1.0,3.0,1,1,5,0
1998,0.4898,2,1,2,3,2.0,3.0,4,3,3,0
1998,0.4079,2,1,1,3,2.0,3.0,1,6,2,2
1998,0.4996,1,2,2,3,2.0,3.0,1,5,4,0
1998,0.8597,3,2,1,1,2.0,2.0,1,3,5,1
1998,1.4573,2,2,1,1,2.0,3.0,1,5,5,0
1998,0.8833,1,1,1,3,1.0,0.0,8,5,2,0
1998,0.8576,1,1,1,3,5.0,1.0,1,6,1,2
1998,0.7402,1,2,1,3,2.0,0.0,8,6,2,0
1998,1.1795,2,1,1,2,3.0,1.0,1,5,1,1
1998,0.705,3,1,1,2,3.0,1.0,5,6,1,0
1998,1.1057,3,2,1,2,1.0,2.0,5,3,1,2
1998,1.6069,2,1,1,2,3.0,3.0,1,3,2,2
1998,1.349,3,2,1,2,3.0,2.0,1,3,5,1
1998,1.2231,2,2,1,3,2.0,2.0,5,2,1,2
1998,2.2207,1,2,2,3,5.0,1.0,2,6,2,0
1998,1.4759,3,2,2,3,1.0,2.0,5,3,1,1
1998,1.5137,2,1,1,3,1.0,3.0,6,1,1,0
1998,0.8576,2,2,1,3,3.0,6.0,7,6,1,2
1998,0.9042,1,1,5,3,2.0,3.0,1,3,2,0
1998,0.5074,2,2,1,4,2.0,3.0,1,5,3,1
1998,0.7018,3,1,1,4,4.0,1.0,5,6,1,1
1998,1.0829,1,1,4,4,3.0,3.0,1,2,2,0
1998,0.6233,1,2,1,4,2.0,1.0,1,3,2,0
1998,0.8693,2,2,1,4,2.0,3.0,1,3,3,0
1998,0.8516,2,2,2,3,4.0,1.0,1,6,1,1
1998,0.941,3,1,1,3,4.0,1.0,5,6,1,1
1998,0.9706,2,1,1,3,5.0,1.0,1,6,1,1
1998,1.2509,2,2,2,3,2.0,1.0,5,5,5,1
1998,0.6904,3,2,1,3,4.0,1.0,5,6,1,2
1998,0.9807,1,2,2,3,3.0,1.0,1,5,1,0
1998,1.3628,1,2,1,3,2.0,6.0,7,2,1,2
1998,0.5718,2,1,1,3,3.0,3.0,1,5,5,2
1998,0.3955,3,2,1,3,2.0,1.0,5,6,5,2
1998,0.8158,2,2,1,3,4.0,6.0,7,6,1,2
1998,0.8383,3,1,1,3,2.0,3.0,5,1,5,0
1998,1.3659999999999999,3,2,1,2,2.0,0.0,4,3,1,0
1998,0.4532,3,2,1,2,2.0,2.0,5,5,5,1
1998,2.0092,2,1,1,1,1.0,3.0,5,3,1,2
1998,0.7594,3,1,1,1,4.0,1.0,2,6,1,2
1998,0.8171,3,2,2,1,2.0,6.0,7,3,4,2
1998,1.3395,2,2,2,1,3.0,2.0,5,3,5,1
1998,0.968,2,2,1,1,4.0,2.0,1,3,1,2
1998,0.8158,2,2,1,3,4.0,1.0,1,6,1,0
1998,2.1073,1,2,1,3,3.0,3.0,1,3,2,0
1998,1.2019,1,2,1,3,4.0,3.0,1,3,1,0
1998,1.2019,2,2,1,3,2.0,2.0,6,3,1,0
1998,1.4306,2,2,1,3,2.0,2.0,6,3,1,0
1998,2.0203,2,1,1,1,3.0,3.0,6,1,4,0
1998,1.5446,2,2,1,1,3.0,6.0,7,3,1,0
1998,0.6944,1,1,1,4,2.0,2.0,1,3,3,0
1998,1.3888,2,2,1,4,3.0,2.0,1,3,1,0
1998,1.0194,2,1,1,4,4.0,1.0,1,5,1,1
1998,1.1544,1,2,1,4,3.0,2.0,1,5,1,0
1998,1.1887,1,1,1,3,4.0,1.0,1,5,1,0
1998,1.8103,3,1,1,1,3.0,3.0,5,1,1,1
1998,0.4717,1,1,1,1,3.0,1.0,1,6,2,0
1998,1.1045,2,2,1,2,4.0,2.0,1,6,1,2
1998,0.4421,2,1,1,2,2.0,3.0,1,3,3,0
1998,0.9178,3,2,1,2,2.0,2.0,1,5,1,2
1998,1.2019,1,1,1,3,3.0,3.0,1,3,1,2
1998,0.8516,2,1,1,3,5.0,1.0,1,6,1,1
1998,1.2911,2,1,1,2,3.0,3.0,1,3,3,2
1998,0.7886,2,2,1,2,3.0,6.0,7,6,1,2
1998,0.5503,1,2,1,2,2.0,2.0,1,5,3,0
1998,0.9017,1,1,1,2,4.0,3.0,1,5,1,2
1998,1.6271,2,2,1,2,4.0,6.0,7,3,1,2
1998,1.0281,2,2,2,3,3.0,3.0,2,1,5,0
1998,1.4306,2,1,1,3,1.0,1.0,1,3,1,0
1998,0.5424,2,1,1,2,4.0,3.0,1,3,2,0
1998,1.1005,1,2,1,2,3.0,2.0,1,5,7,0
1998,1.6767,3,2,1,3,4.0,2.0,5,2,1,2
1998,1.1887,2,2,5,3,4.0,2.0,1,5,2,0
1998,0.9427,2,1,1,4,5.0,1.0,1,6,3,2
1998,0.5772,2,1,1,4,4.0,1.0,1,5,3,1
1998,1.2214,1,1,5,3,2.0,1.0,1,6,1,1
1998,0.8008,2,1,1,3,5.0,1.0,4,6,1,2
1998,0.6688,1,2,5,3,1.0,2.0,4,2,3,0
1998,0.5989,1,2,5,3,1.0,6.0,7,1,4,0
1998,1.1797,2,1,1,3,2.0,0.0,6,3,1,0
1998,0.6715,3,2,1,4,3.0,2.0,5,3,5,2
1998,0.3176,2,2,1,4,3.0,2.0,6,6,3,0
1998,0.7753,1,1,1,4,3.0,1.0,1,6,1,1
1998,0.7729,2,1,1,1,5.0,1.0,1,6,1,1
1998,1.5291,2,1,1,4,4.0,3.0,5,5,1,2
1998,0.8127,2,2,1,4,5.0,1.0,1,6,1,1
1998,0.8271,2,1,1,4,5.0,1.0,1,6,1,2
1998,1.1751,3,2,1,4,3.0,1.0,5,5,1,1
1998,0.4665,3,2,1,4,3.0,2.0,1,5,5,1
1998,1.0821,1,1,1,4,4.0,0.0,8,5,1,0
1998,1.123,1,1,1,2,3.0,2.0,1,6,1,2
1998,1.0847,2,1,3,2,2.0,3.0,1,3,1,0
1998,1.2679,1,1,1,2,3.0,3.0,1,3,2,1
1998,0.7886,1,2,1,2,3.0,1.0,1,6,1,0
1998,1.2019,2,2,1,3,3.0,2.0,1,3,1,0
1998,0.7033,2,2,1,3,5.0,1.0,5,6,1,0
1998,0.7909,3,1,1,3,4.0,1.0,5,6,1,2
1998,1.7954,1,1,1,3,1.0,0.0,8,5,2,0
1998,0.7158,2,1,5,3,4.0,1.0,1,6,1,0
1998,0.7863,2,2,1,2,4.0,2.0,1,5,1,1
1998,1.0193,2,2,1,2,0.0,2.0,1,5,7,0
1998,0.6706,2,2,1,2,2.0,3.0,6,2,3,0
1998,1.1057,2,1,1,2,0.0,2.0,1,3,1,1
1998,1.5132,3,1,1,2,5.0,2.0,5,2,1,0
1998,0.7962,2,2,1,2,3.0,6.0,7,5,1,1
1998,0.8841,2,1,1,2,3.0,3.0,1,3,1,0
1998,1.3659999999999999,3,1,1,2,2.0,3.0,1,3,1,1
1998,0.9178,3,1,1,2,3.0,3.0,5,5,1,1
1998,0.5439,1,2,2,2,2.0,3.0,4,2,2,0
1998,0.6375,2,2,1,2,2.0,4.0,1,3,5,1
1998,0.5529,2,1,1,2,3.0,3.0,1,3,5,0
1998,1.0869,1,1,1,2,2.0,2.0,4,5,2,0
1998,0.705,3,2,1,2,3.0,1.0,5,6,1,2
1998,0.7566,3,1,1,2,1.0,4.0,5,2,2,0
1998,0.5161,2,1,1,2,2.0,1.0,1,5,2,1
1998,1.1091,1,1,1,2,2.0,1.0,1,6,1,2
1998,0.7272,2,2,1,2,5.0,1.0,1,6,1,1
1998,0.3174,3,2,1,2,2.0,1.0,6,6,3,0
1998,0.6348,2,1,1,2,3.0,1.0,5,6,1,1
1998,0.9017,1,1,1,2,3.0,1.0,1,5,3,0
1998,1.4856,3,2,1,3,4.0,6.0,7,3,1,2
1998,1.3564,1,2,5,3,2.0,0.0,8,3,2,0
1998,2.0065,1,1,5,3,1.0,0.0,4,1,2,0
1998,0.7428,3,2,5,3,1.0,6.0,7,3,5,1
1998,2.0684,1,2,5,3,1.0,0.0,8,3,3,0
1998,1.3376,1,2,1,3,3.0,6.0,7,2,1,0
1998,0.9706,2,2,1,3,5.0,1.0,1,6,2,1
1998,1.4519,1,2,2,3,1.0,2.0,4,2,2,0
1998,0.6697,3,2,1,1,2.0,2.0,5,3,5,2
1998,1.0979999999999999,3,1,1,1,1.0,1.0,5,5,5,2
1998,1.0787,2,2,1,1,5.0,6.0,7,5,1,1
1998,0.601,1,2,5,3,2.0,3.0,1,3,2,0
1998,0.968,2,2,1,1,4.0,3.0,1,3,1,0
1998,0.4898,2,2,2,3,0.0,3.0,1,3,3,0
1998,1.3818,1,2,1,3,1.0,2.0,1,3,2,0
1998,1.1628,1,2,1,3,3.0,3.0,1,2,1,0
1998,0.5085,3,1,1,3,0.0,1.0,5,5,1,0
1998,1.6659,1,2,2,1,2.0,6.0,7,3,1,1
1998,0.8833,1,1,1,3,5.0,0.0,8,5,2,0
1998,0.8833,1,1,1,3,4.0,0.0,8,5,2,0
1998,0.5889,1,2,1,3,2.0,0.0,8,5,2,0
1998,1.2177,2,2,0,3,0.0,3.0,1,3,1,0
1998,1.1005,1,2,1,2,4.0,1.0,1,5,1,0
1998,0.9491,1,2,1,2,3.0,6.0,7,6,1,0
1998,0.7021,2,2,2,3,3.0,2.0,1,3,2,0
1998,0.5899,1,2,1,3,1.0,6.0,7,3,2,0
1998,1.1225,2,2,1,3,5.0,6.0,7,5,1,2
1998,0.5989,1,2,1,3,2.0,3.0,4,2,3,0
1998,0.4808,2,2,1,3,1.0,2.0,1,3,3,2
1998,0.8229,3,2,1,3,1.0,3.0,5,1,5,0
1998,1.1797,1,1,1,3,4.0,3.0,1,3,1,0
1998,1.4856,3,1,1,3,2.0,3.0,5,3,1,0
1998,0.9616,2,2,1,3,3.0,3.0,1,3,1,0
1998,1.3430000000000002,3,2,1,4,2.0,1.0,5,3,1,0
1998,1.2522,1,2,1,2,2.0,6.0,7,3,7,0
1998,0.8822,2,1,1,3,2.0,2.0,6,5,1,2
1998,0.4898,2,1,2,3,2.0,3.0,1,3,2,0
1998,0.8058,2,2,1,1,1.0,5.0,1,2,2,0
1998,1.9828,2,2,1,1,3.0,2.0,1,3,1,0
1998,1.2348,2,2,1,1,4.0,2.0,1,5,1,1
1998,1.3578,2,1,2,1,2.0,3.0,2,3,2,1
1998,0.4317,1,1,1,1,3.0,1.0,1,6,2,0
1998,0.7068,2,1,1,1,3.0,3.0,1,3,3,0
1998,0.9946,3,1,1,4,3.0,3.0,1,5,1,1
1998,0.6653,2,2,1,4,4.0,1.0,5,6,3,0
1998,0.9451,2,2,5,4,2.0,6.0,7,5,1,0
1998,0.7482,3,2,1,4,4.0,1.0,5,6,1,1
1998,1.1223,3,2,1,4,3.0,1.0,1,6,1,1
1998,0.6829999999999999,3,2,1,2,3.0,6.0,7,3,3,2
1998,0.6348,3,1,1,2,3.0,1.0,5,6,1,2
1998,0.9017,2,2,1,2,4.0,6.0,7,5,1,0
1998,0.433,2,2,1,3,2.0,2.0,1,5,3,0
1998,0.4004,2,1,1,3,1.0,2.0,1,6,3,0
1998,0.8833,1,1,1,3,1.0,0.0,8,5,2,0
1998,0.9748,2,1,1,1,4.0,1.0,1,6,1,2
1998,0.9922,2,1,1,1,4.0,1.0,1,6,1,0
1998,1.1436,2,1,5,3,3.0,1.0,1,5,1,0
1998,0.5999,1,1,5,3,2.0,0.0,8,5,2,0
1998,0.9797,2,2,5,3,1.0,3.0,1,3,2,0
1998,1.1436,2,2,1,3,0.0,6.0,7,5,1,0
1998,0.7033,2,1,5,3,4.0,3.0,1,6,1,1
1998,0.8383,3,2,1,3,1.0,2.0,5,1,5,0
1998,0.4582,3,2,1,2,1.0,6.0,7,2,5,0
1998,0.8905,2,2,1,2,3.0,1.0,1,5,1,1
1998,0.5414,1,2,3,4,1.0,6.0,7,2,1,0
1998,0.36200000000000004,2,2,1,4,3.0,3.0,1,6,2,0
1998,0.7018,3,2,1,4,3.0,1.0,5,6,3,1
1998,0.5521,1,1,1,4,3.0,0.0,8,6,2,0
1998,0.3914,2,1,1,4,3.0,3.0,1,5,3,2
1998,0.5159,1,1,1,4,3.0,3.0,1,2,1,0
1998,0.638,2,1,1,2,5.0,1.0,1,6,1,2
1998,0.6203,3,2,1,3,3.0,1.0,5,3,5,2
1998,0.5085,3,2,2,3,1.0,3.0,5,5,5,0
1998,0.8905,1,2,1,2,4.0,6.0,7,5,1,0
1998,0.7788,1,2,1,2,4.0,6.0,7,6,1,2
1998,0.8905,1,2,1,2,4.0,2.0,1,5,1,0
1998,1.1091,1,1,1,2,4.0,0.0,8,6,2,2
1998,1.0395,2,1,5,3,4.0,0.0,8,6,1,2
1998,1.0281,2,1,2,3,3.0,3.0,1,2,3,0
1998,0.7153,2,2,2,3,1.0,1.0,6,3,3,2
1998,0.5718,2,2,2,3,1.0,2.0,1,5,4,2
1998,0.7962,2,2,1,2,4.0,0.0,8,5,1,0
1998,0.6456,2,2,1,2,2.0,6.0,7,3,3,0
1998,0.3682,2,2,1,2,3.0,6.0,7,6,3,1
1998,1.2679,1,1,5,2,3.0,3.0,1,3,1,0
1998,1.4306,2,2,1,3,3.0,2.0,1,3,1,0
1998,0.638,2,1,4,2,5.0,1.0,1,6,1,1
1998,0.8516,2,2,1,3,3.0,1.0,1,6,1,0
1998,1.2911,2,1,1,2,3.0,3.0,5,3,1,0
1998,0.6339,1,2,1,2,1.0,0.0,8,3,3,0
1998,0.4589,3,2,1,2,2.0,3.0,5,5,5,1
1998,0.9279,3,2,1,2,2.0,3.0,5,2,1,1
1998,1.0979999999999999,3,1,1,1,3.0,3.0,5,5,1,1
1998,0.42700000000000005,3,1,1,1,2.0,1.0,5,6,1,0
1998,1.0321,2,2,1,2,1.0,1.0,1,5,3,0
1998,1.5446,2,2,1,1,3.0,2.0,1,3,1,2
1998,1.5771,3,2,2,3,3.0,1.0,1,5,3,2
1998,0.7024,1,2,4,3,2.0,2.0,1,3,3,0
1998,1.11,3,2,1,1,4.0,6.0,7,2,1,0
1998,0.3955,3,1,1,3,4.0,1.0,1,6,3,1
1998,1.5851,2,2,2,1,1.0,3.0,1,5,2,1
1998,0.638,2,2,1,2,5.0,1.0,1,6,1,2
1998,1.0713,2,2,1,2,4.0,2.0,1,3,1,2
1998,0.7863,2,1,1,2,3.0,1.0,1,5,1,2
1998,0.6269,2,1,2,2,4.0,1.0,5,6,1,1
1998,1.2751,2,2,1,2,4.0,1.0,1,3,1,1
1998,0.8905,2,1,1,2,4.0,1.0,1,5,1,0
1998,0.7788,2,2,2,2,3.0,3.0,1,6,1,0
1998,1.0869,1,2,1,2,2.0,2.0,1,5,1,0
1998,0.5085,3,2,1,3,2.0,2.0,5,5,5,0
1998,2.324,3,2,1,1,2.0,3.0,5,1,1,0
1998,0.6706,2,1,1,2,3.0,3.0,1,2,2,0
1998,0.7962,2,2,1,2,4.0,1.0,1,5,1,1
1998,1.1005,1,1,1,2,3.0,3.0,1,5,1,2
1998,1.3098,2,1,1,2,4.0,3.0,1,3,1,0
1998,0.9489,3,1,1,2,3.0,1.0,5,5,1,1
1998,1.1628,1,2,1,3,3.0,3.0,1,2,7,0
1998,1.4306,2,2,1,3,3.0,2.0,1,3,5,1
1998,1.2019,2,1,1,3,3.0,3.0,1,3,3,0
1998,1.0737,0,1,1,3,0.0,2.0,1,6,1,0
1998,1.3818,1,1,1,3,5.0,3.0,1,3,2,0
1998,1.1225,2,2,1,3,4.0,2.0,1,5,1,2
1998,1.1797,2,2,5,3,3.0,6.0,7,3,1,1
1998,0.5899,1,2,5,3,1.0,0.0,8,3,1,0
1998,0.7026,2,1,1,3,4.0,2.0,1,6,1,2
1998,1.1225,2,2,5,3,3.0,1.0,1,5,1,0
1998,0.8229,3,2,1,3,1.0,6.0,7,1,5,0
1998,0.4996,2,2,2,3,2.0,1.0,1,5,2,0
1998,0.6745,3,2,1,2,2.0,6.0,7,3,5,2
1998,0.5356,2,1,1,2,3.0,3.0,1,3,2,0
1998,0.4686,3,2,1,2,2.0,1.0,1,5,5,2
1998,0.6269,3,1,1,2,1.0,1.0,5,6,1,2
1998,1.349,3,1,1,2,0.0,3.0,5,3,1,1
1998,0.514,2,2,2,3,1.0,3.0,5,1,5,0
1998,1.1887,2,1,1,3,4.0,3.0,1,5,1,2
1998,0.941,3,1,1,3,4.0,1.0,5,6,1,1
1998,1.5771,2,1,2,3,3.0,3.0,5,5,1,0
1998,0.5828,2,2,1,3,4.0,6.0,7,3,3,0
1998,0.8516,2,2,1,3,3.0,3.0,1,6,2,2
1998,0.5943,1,2,2,3,3.0,0.0,8,5,2,1
1998,0.4184,2,1,1,3,3.0,1.0,5,6,3,2
1998,0.8737,1,1,1,3,4.0,2.0,1,6,1,2
1998,2.1073,1,1,2,3,1.0,4.0,4,3,2,0
1998,1.4695,2,2,1,3,2.0,2.0,6,3,5,0
1998,0.5198,1,1,1,3,3.0,3.0,1,6,2,0
1998,0.4258,2,1,2,3,3.0,1.0,6,6,3,1
1998,1.1544,2,2,1,4,5.0,6.0,7,5,1,0
1998,1.2631,2,2,1,2,3.0,6.0,7,1,1,0
1998,0.7776,2,1,1,2,0.0,3.0,1,6,1,1
1998,1.5261,1,1,1,2,2.0,2.0,1,3,1,0
1998,0.9491,1,1,1,2,0.0,2.0,1,6,1,0
1998,1.1308,2,1,1,1,5.0,3.0,1,6,1,1
1998,1.2109999999999999,2,2,5,1,4.0,1.0,1,6,3,1
1998,0.9914,2,2,1,1,1.0,2.0,5,3,2,0
1998,1.8342,2,2,1,1,4.0,2.0,1,5,1,0
1998,1.3848,1,2,1,1,4.0,6.0,7,5,1,2
1998,0.7286,2,1,1,1,3.0,3.0,5,5,3,2
1998,1.0489,3,2,1,1,2.0,3.0,5,3,5,0
1998,1.6659,2,1,1,1,3.0,3.0,2,3,1,0
1998,0.6697,3,2,1,1,3.0,3.0,1,3,5,0
1998,1.137,2,1,5,4,3.0,0.0,1,3,7,1
1998,0.4173,2,1,1,4,1.0,5.0,1,5,3,1
1998,0.6653,3,2,1,4,4.0,1.0,5,6,1,0
1998,0.9267,2,2,1,4,5.0,6.0,7,3,1,2
1998,1.5137,3,2,5,3,2.0,6.0,7,1,1,1
1998,0.9616,2,2,5,3,4.0,3.0,1,3,1,0
1998,1.0907,2,1,1,2,4.0,1.0,1,6,1,2
1998,0.8809,2,1,1,1,4.0,1.0,1,6,1,2
1998,1.5866,2,2,1,1,4.0,3.0,1,3,1,0
1998,0.833,2,1,1,1,3.0,1.0,1,3,2,1
1998,0.4874,3,1,2,1,3.0,1.0,5,6,5,1
1998,0.6789,2,1,1,1,1.0,3.0,1,3,2,0
1998,0.4874,2,2,2,1,1.0,2.0,5,6,5,1
1998,1.6962,2,1,0,1,4.0,1.0,1,6,1,2
1998,1.2473,1,1,1,1,4.0,0.0,8,5,2,0
1998,0.9922,2,1,0,1,1.0,1.0,1,6,1,1
1998,1.2473,1,1,0,1,4.0,0.0,8,5,7,2
1998,0.7729,2,1,1,1,5.0,1.0,1,6,1,2
1998,2.0368,2,2,1,1,2.0,6.0,7,3,1,1
1998,1.3848,1,2,1,1,3.0,6.0,7,5,1,2
1998,1.7154,2,1,2,3,3.0,3.0,1,5,1,0
1998,1.3628,1,2,2,3,2.0,2.0,4,2,2,0
1998,1.4049,1,2,2,3,3.0,0.0,8,3,1,0
1998,1.2109999999999999,2,1,5,1,4.0,1.0,1,6,1,0
1998,0.638,2,2,1,2,4.0,6.0,7,6,1,0
1998,0.3894,1,1,1,2,4.0,2.0,1,6,2,0
1998,0.5097,2,1,1,2,3.0,1.0,1,5,3,2
1998,1.0853,2,1,1,2,1.0,3.0,1,5,1,0
1998,1.5963,2,1,1,2,3.0,3.0,1,3,1,0
1998,1.146,2,1,1,2,4.0,1.0,5,6,3,0
1998,0.9807,1,1,1,3,4.0,1.0,1,5,1,0
1998,1.1225,2,2,5,3,3.0,1.0,1,5,1,0
1998,0.8624,1,1,1,1,1.0,1.0,1,6,2,2
1998,1.7903,2,2,1,3,3.0,6.0,7,2,1,0
1998,2.1449,2,2,1,3,3.0,3.0,1,3,1,0
1998,0.738,2,1,1,3,3.0,3.0,1,3,3,2
1998,1.4759,2,2,1,3,3.0,2.0,5,3,1,2
1998,1.1655,2,2,1,3,3.0,3.0,1,3,1,0
1998,0.9706,2,2,1,3,4.0,6.0,7,6,1,0
1998,1.4559,2,1,1,3,5.0,1.0,1,6,1,2
1998,1.6440000000000001,1,1,5,3,3.0,1.0,1,3,2,0
1998,0.5198,1,2,1,3,3.0,2.0,1,6,2,0
1998,0.6803,2,1,5,3,4.0,3.0,1,5,1,0
1998,1.0959999999999999,1,1,5,3,2.0,3.0,4,3,2,0
1998,0.5718,2,1,1,3,0.0,3.0,1,5,5,2
1998,0.4996,1,2,2,3,4.0,1.0,1,5,1,0
1998,0.8158,2,1,1,3,4.0,1.0,1,6,1,2
1998,0.6055,2,1,1,1,5.0,1.0,1,6,3,0
1998,1.2109999999999999,2,2,1,1,5.0,1.0,1,6,1,0
1998,2.3776,2,2,1,1,4.0,2.0,1,5,1,1
1998,0.5718,2,2,2,3,1.0,0.0,8,5,4,0
1998,1.8029,1,1,2,3,3.0,3.0,1,3,2,0
1998,0.7024,1,2,2,3,1.0,2.0,2,3,2,0
1998,0.9797,2,1,2,3,2.0,0.0,6,3,2,0
1998,1.3818,1,1,2,3,1.0,3.0,1,3,2,0
1998,1.712,1,2,5,3,1.0,2.0,1,1,1,0
1998,0.5814,2,1,1,3,3.0,6.0,7,2,3,0
1998,1.0281,2,1,1,3,3.0,1.0,1,2,1,0
1998,0.7723,2,1,1,1,1.0,3.0,1,3,3,0
1998,0.601,2,1,1,3,3.0,6.0,7,3,4,0
1998,1.3435,1,2,5,1,4.0,1.0,1,6,1,0
1998,1.4695,2,1,1,3,3.0,3.0,1,3,1,0
1998,1.6651,3,2,1,1,3.0,3.0,5,1,1,1
1998,0.8833,1,1,1,3,1.0,0.0,8,5,2,0
1998,0.8833,1,1,1,3,1.0,0.0,8,5,2,0
1998,0.7886,2,2,1,2,3.0,3.0,1,6,1,1
1998,0.8833,1,1,1,3,1.0,0.0,8,5,2,0
1998,1.7954,1,1,3,3,2.0,0.0,8,5,2,1
1998,1.3376,1,2,5,3,2.0,6.0,7,2,2,0
1998,1.6347,2,1,1,2,1.0,0.0,0,1,2,0
1998,1.2423,2,1,1,2,4.0,1.0,1,5,1,0
1998,1.4376,2,2,1,2,4.0,1.0,1,5,1,2
1998,0.382,2,1,1,2,3.0,2.0,5,6,2,2
1998,0.764,3,1,1,2,4.0,1.0,5,6,1,2
1998,0.7788,1,2,1,2,4.0,2.0,1,6,1,1
1998,0.319,2,1,2,2,3.0,1.0,1,6,3,1
1998,1.4944,3,1,1,2,3.0,3.0,5,1,5,0
1998,0.763,1,2,1,2,3.0,2.0,1,3,1,0
1998,0.777,2,1,1,2,1.0,3.0,1,3,4,0
1998,1.8214,3,1,1,2,3.0,3.0,5,2,1,1
1998,0.7863,2,2,1,2,1.0,3.0,1,5,1,0
1998,0.7863,2,2,1,2,3.0,3.0,1,5,1,2
1998,0.3525,3,2,1,2,3.0,2.0,5,6,2,1
1998,0.638,2,1,1,2,4.0,0.0,8,6,1,2
1998,1.4335,2,1,1,4,3.0,2.0,5,3,1,0
1998,0.5074,2,2,5,4,2.0,2.0,1,5,3,0
1998,1.0642,2,2,1,2,3.0,3.0,1,3,1,1
1998,1.2423,2,2,1,2,5.0,6.0,7,5,1,1
1998,0.6738,3,2,1,2,3.0,3.0,5,3,5,1
1998,0.8863,2,2,1,2,4.0,1.0,1,6,1,1
1998,1.3517,1,1,1,2,4.0,1.0,1,6,1,1
1998,1.4049,1,1,1,3,3.0,2.0,1,3,2,0
1998,0.5718,2,2,1,3,0.0,2.0,1,5,3,0
1998,1.3234,2,1,1,3,4.0,2.0,1,5,1,0
1998,0.6102,1,2,1,3,3.0,1.0,1,2,2,0
1998,1.1628,1,2,1,3,1.0,3.0,4,2,3,0
1998,0.8905,2,2,1,2,4.0,1.0,1,5,1,0
1998,0.8211,1,2,1,2,2.0,0.0,8,3,2,0
1998,0.638,2,1,3,2,4.0,1.0,1,6,1,1
1998,1.4841,2,1,2,3,1.0,3.0,1,2,1,0
1998,1.9374,3,2,1,4,0.0,6.0,7,1,1,1
1998,0.9427,2,2,3,4,4.0,1.0,1,6,1,1
1998,1.1320000000000001,2,2,5,4,5.0,1.0,1,3,1,2
1998,1.1544,2,2,1,4,5.0,1.0,1,5,1,2
1998,1.409,1,1,1,4,3.0,0.0,1,5,1,0
1998,1.0096,0,1,1,4,1.0,1.0,1,6,1,1
1998,0.4296,3,1,1,2,1.0,3.0,6,6,2,2
1998,1.3056,2,2,1,2,4.0,3.0,1,3,3,0
1998,2.3311,2,2,1,2,3.0,6.0,7,3,1,0
1998,1.5963,2,2,1,2,4.0,1.0,1,3,1,0
1998,0.3888,2,1,1,2,3.0,2.0,1,6,2,2
1998,1.3056,2,1,1,2,5.0,1.0,1,3,1,0
1998,0.9491,2,2,1,2,0.0,6.0,7,6,1,2
1998,1.3476,3,2,1,2,0.0,2.0,5,3,1,1
1998,2.1073,1,2,1,3,1.0,3.0,4,3,2,0
1998,1.0514,2,2,1,3,5.0,1.0,5,5,1,1
1998,0.7033,3,2,2,3,2.0,1.0,5,6,3,1
1998,0.8540000000000001,3,2,1,1,3.0,6.0,7,6,5,2
1998,0.5489999999999999,3,1,1,1,2.0,3.0,5,5,5,2
1998,0.8833,1,1,1,3,1.0,0.0,8,5,2,0
1998,0.5889,1,1,1,3,2.0,0.0,8,5,2,0
1998,0.8229,3,2,1,3,1.0,3.0,5,1,3,0
1998,1.1308,2,2,1,1,3.0,3.0,1,6,1,2
1998,0.9982,3,2,1,3,3.0,2.0,5,5,1,1
1998,1.2751,2,1,1,2,3.0,4.0,1,3,1,1
1998,0.638,2,2,1,2,4.0,1.0,1,6,1,1
1998,1.4049,1,2,1,3,3.0,2.0,1,3,1,0
1998,1.3234,2,2,1,3,1.0,2.0,1,5,1,0
1998,0.8229,3,2,5,3,2.0,1.0,5,2,5,0
1998,0.9042,1,2,5,3,2.0,2.0,1,3,2,0
1998,1.2406,2,2,1,3,3.0,6.0,7,3,1,2
1998,0.9797,2,2,4,3,4.0,1.0,1,3,1,2
1998,0.7753,2,1,0,4,5.0,1.0,1,6,1,1
